OBJECTID,FID_grid_25,grid_area,grid_id,FID_sz_1066,ID,AREA,ZONE,TAZ,SNAME,SECT6,SECT8,SECT12,SECT_T,SECT24,SECT50,CLASS2001,CLASS2010,CLASS2020,CLASS2030,HSSECT,DISTRICT,INCCLASS,EMPINC,INCCLASS05,INCCLASS30,EMPINC05,EMPINC30,TOURE,HKSZ,POP2005,POP2030,EMP2005,EMP2030,SECT29,mianji,CODE,_,_1,New_CODE,new_CODE_A,Area_A,codeA,code1112,code_1112,newTAZcode,TAZ_code,newCODE,code2,newCODE1,newTAZ_No,ORIG_ID,NewArea,Shape_Length,Shape_Area,segArea
2208,756,3289784.25,755,335,5380,2.05871,5380,201,XBGY-41,5,8,6,16,30,30,88,77,66,55,8,0,0,0,0,0,0,0,500,228,14845,352,13,289,7,5791440.616,16996,94720.7318,0,0,0,5259940,0,0,0,0,0,0,0,169960,4539,335,5240830,0.031687646,5.10067E-05,581430.8125
2209,756,3289784.25,755,504,5390,1.27176,5390,202,XBGY-40,5,8,6,16,30,30,78,67,56,45,8,0,0,0,0,0,0,0,0,228,40563,32052,1169,30406,7,1469758.488,16231,92843.62662,0,0,0,1469760,0,0,0,0,0,0,0,161110,4545,504,1464360,0.045787215,9.26852E-05,1056490.875
2210,756,3289784.25,755,617,5510,1.444747,5510,214,XBGY-33,5,8,6,16,31,31,78,67,56,45,8,0,0,0,0,0,0,0,0,229,37999,14827,197,27683,9,1291864.438,16122,94365.68616,0,0,0,1291860,0,0,0,0,0,0,0,170110,4553,617,1287020,0.001688349,1.11759E-07,1273.831909
2211,756,3289784.25,755,730,5380,2.05871,5380,201,XBGY-41,5,8,6,16,30,30,88,77,66,55,8,0,0,0,0,0,0,0,500,228,14845,352,13,289,7,5791440.616,16123,94027.57357,0,0,0,488240,0,0,0,0,0,0,0,159830,4584,730,486443,0.01652179,9.65223E-06,110020.2266
2212,757,3335378.75,756,335,5380,2.05871,5380,201,XBGY-41,5,8,6,16,30,30,88,77,66,55,8,0,0,0,0,0,0,0,500,228,14845,352,13,289,7,5791440.616,16996,94720.7318,0,0,0,5259940,0,0,0,0,0,0,0,169960,4539,335,5240830,0.073250713,0.000199577,2274884.25
2213,757,3335378.75,756,336,5520,1.155473,5520,215,XBGY-34,5,8,6,16,31,31,88,77,66,55,8,0,0,0,0,0,0,0,0,229,9704,83,354,105,9,2985890.766,16995,95727.14047,0,0,0,2985890,0,0,0,0,0,0,0,169950,4540,336,2974610,0.025252553,1.17272E-05,133666.8438
2214,757,3335378.75,756,474,5250,0.798001,5250,188,BA104A-02,5,8,5,15,27,29,78,67,56,45,8,0,0,0,0,0,0,0,0,227,9099,9403,1362,1537,6,7292073.992,15992,95570.01043,0,0,0,5517990,0,0,0,0,0,0,0,150310,3034,474,5498410,0.029876662,3.60515E-05,410947.6563
2215,757,3335378.75,756,617,5510,1.444747,5510,214,XBGY-33,5,8,6,16,31,31,78,67,56,45,8,0,0,0,0,0,0,0,0,229,37999,14827,197,27683,9,1291864.438,16122,94365.68616,0,0,0,1291860,0,0,0,0,0,0,0,170110,4553,617,1287020,0.017568951,1.19414E-05,136111.25
2216,757,3335378.75,756,730,5380,2.05871,5380,201,XBGY-41,5,8,6,16,30,30,88,77,66,55,8,0,0,0,0,0,0,0,500,228,14845,352,13,289,7,5791440.616,16123,94027.57357,0,0,0,488240,0,0,0,0,0,0,0,159830,4584,730,486443,0.024130581,3.36301E-05,383326.6875
2217,758,3289593.5,757,335,5380,2.05871,5380,201,XBGY-41,5,8,6,16,30,30,88,77,66,55,8,0,0,0,0,0,0,0,500,228,14845,352,13,289,7,5791440.616,16996,94720.7318,0,0,0,5259940,0,0,0,0,0,0,0,169960,4539,335,5240830,0.045242002,9.83924E-05,1121503.375
2218,758,3289593.5,757,336,5520,1.155473,5520,215,XBGY-34,5,8,6,16,31,31,88,77,66,55,8,0,0,0,0,0,0,0,0,229,9704,83,354,105,9,2985890.766,16995,95727.14047,0,0,0,2985890,0,0,0,0,0,0,0,169950,4540,336,2974610,0.017673089,1.5175E-05,172961.3281
2219,758,3289593.5,757,466,5970,3.305637,5970,260,XBGX01-T4,5,8,7,17,34,33,88,77,66,55,8,0,0,0,0,0,0,0,0,231,37034,238,65,133,10,3808047.874,17990,97034.98171,0,0,0,3808050,0,0,0,0,0,0,0,179900,4039,466,3793950,0.06741731,0.000158163,1802770.375
2220,758,3289593.5,757,474,5250,0.798001,5250,188,BA104A-02,5,8,5,15,27,29,78,67,56,45,8,0,0,0,0,0,0,0,0,227,9099,9403,1362,1537,6,7292073.992,15992,95570.01043,0,0,0,5517990,0,0,0,0,0,0,0,150310,3034,474,5498410,0.020894116,1.79261E-05,204335.4531
2221,759,3300921.25,758,204,5970,3.305637,5970,260,XBGX01-T4,5,8,7,17,34,33,88,77,66,55,8,0,0,0,0,0,0,0,0,231,37034,238,65,133,10,3230881.971,17985,101961.2166,0,0,0,3592560,0,0,0,0,0,0,0,179850,4013,204,3578680,0.006140686,1.56462E-06,17832.20703
2222,759,3300921.25,758,210,6080,5.940421,6080,271,XBGX03-T4,5,8,7,17,29,35,88,77,66,55,8,0,0,0,0,0,0,0,0,233,56632,1289,21854,1526,12,7226957.77,17132,99143.48356,0,0,0,9176060,0,0,0,0,0,0,0,171320,4018,210,9142470,0.080594778,0.000183104,2087004.5
2223,759,3300921.25,758,298,5930,0.935941,5930,256,XBGX01-14,5,8,7,17,34,33,78,67,56,45,8,0,0,0,0,0,0,0,0,231,9895,3678,54829,100,10,1451267.532,17124,98162.6444,0,0,0,2659660,0,0,0,0,0,0,0,171240,4028,298,2649550,0.061014426,7.63461E-05,870173.375
2224,759,3300921.25,758,466,5970,3.305637,5970,260,XBGX01-T4,5,8,7,17,34,33,88,77,66,55,8,0,0,0,0,0,0,0,0,231,37034,238,65,133,10,3808047.874,17990,97034.98171,0,0,0,3808050,0,0,0,0,0,0,0,179900,4039,466,3793950,0.038913328,2.60398E-05,296803.9688
2225,760,3323670,759,204,5970,3.305637,5970,260,XBGX01-T4,5,8,7,17,34,33,88,77,66,55,8,0,0,0,0,0,0,0,0,231,37034,238,65,133,10,3230881.971,17985,101961.2166,0,0,0,3592560,0,0,0,0,0,0,0,179850,4013,204,3578680,0.019936814,1.05631E-05,120391.5938
2226,760,3323670,759,210,6080,5.940421,6080,271,XBGX03-T4,5,8,7,17,29,35,88,77,66,55,8,0,0,0,0,0,0,0,0,233,56632,1289,21854,1526,12,7226957.77,17132,99143.48356,0,0,0,9176060,0,0,0,0,0,0,0,171320,4018,210,9142470,0.056443649,0.000198213,2259161.25
2227,760,3323670,759,211,6090,1.172001,6090,272,XBGX03-03,5,8,7,17,29,35,67,56,45,34,8,0,0,0,0,0,0,0,0,233,17464,16809,14160,20301,12,2504795.691,17133,101350.4756,0,0,0,2504800,0,0,0,0,0,0,0,171330,4019,211,2495280,0.042769126,6.33188E-05,721660.4375
2228,760,3323670,759,481,6090,1.172001,6090,272,XBGX03-03,5,8,7,17,29,35,67,56,45,34,8,0,0,0,0,0,0,0,0,233,17464,16809,14160,20301,12,2244902.276,17134,101734.7051,0,0,0,3141730,0,0,0,0,0,0,0,170320,4045,481,3130140,0.015585284,1.27219E-05,145002.5469
2229,760,3323670,759,488,6080,5.940421,6080,271,XBGX03-T4,5,8,7,17,29,35,88,77,66,55,8,0,0,0,0,0,0,0,0,233,56632,1289,21854,1526,12,1644436.907,17130,100797.2335,0,0,0,1644440,0,0,0,0,0,0,0,171390,4049,488,1638450,0.012442291,8.29808E-06,94581.89844
2230,761,3300733,760,204,5970,3.305637,5970,260,XBGX01-T4,5,8,7,17,34,33,88,77,66,55,8,0,0,0,0,0,0,0,0,231,37034,238,65,133,10,3230881.971,17985,101961.2166,0,0,0,3592560,0,0,0,0,0,0,0,179850,4013,204,3578680,0.020779444,1.44355E-05,164516.5
2231,761,3300733,760,205,6100,3.305693,6100,273,XBGX03-T1,5,8,7,17,29,35,58,47,46,45,8,0,0,0,0,0,0,0,0,233,25384,165,51,531,12,4404374.647,17983,103644.6633,1,0,179832,2530930,0,0,0,0,0,0,0,179832,4014,205,2521210,0.023964384,2.92547E-05,333415.1875
2232,761,3300733,760,211,6090,1.172001,6090,272,XBGX03-03,5,8,7,17,29,35,67,56,45,34,8,0,0,0,0,0,0,0,0,233,17464,16809,14160,20301,12,2504795.691,17133,101350.4756,0,0,0,2504800,0,0,0,0,0,0,0,171330,4019,211,2495280,0.045193883,0.000115797,1319736.5
2233,761,3300733,760,481,6090,1.172001,6090,272,XBGX03-03,5,8,7,17,29,35,67,56,45,34,8,0,0,0,0,0,0,0,0,233,17464,16809,14160,20301,12,2244902.276,17134,101734.7051,0,0,0,3141730,0,0,0,0,0,0,0,170320,4045,481,3130140,0.038643008,9.15807E-05,1043794.75
2234,761,3300733,760,702,6110,0.851973,6110,274,XBGX03-01,5,8,7,17,29,35,57,45,34,33,8,0,0,0,0,0,0,0,0,233,30244,15605,43328,2677,12,2201591.415,17141,102822.9096,0,0,0,823326,0,0,0,0,0,0,0,201950,4084,702,820239,0.025847635,3.98643E-05,454352.9688
2235,762,3323481.5,761,204,5970,3.305637,5970,260,XBGX01-T4,5,8,7,17,34,33,88,77,66,55,8,0,0,0,0,0,0,0,0,231,37034,238,65,133,10,3230881.971,17985,101961.2166,0,0,0,3592560,0,0,0,0,0,0,0,179850,4013,204,3578680,0.005826494,7.50646E-07,8554.772461
2236,762,3323481.5,761,205,6100,3.305693,6100,273,XBGX03-T1,5,8,7,17,29,35,58,47,46,45,8,0,0,0,0,0,0,0,0,233,25384,165,51,531,12,4404374.647,17983,103644.6633,1,0,179832,2530930,0,0,0,0,0,0,0,179832,4014,205,2521210,0.045660133,0.000122335,1394222.125
2237,762,3323481.5,761,208,6120,1.392748,6120,275,XBGX03-04,5,8,7,17,29,35,58,47,46,45,8,0,0,0,0,0,0,0,0,233,10954,32237,10984,20230,12,3599010.678,17151,105096.4035,0,0,0,2169420,0,0,0,0,0,0,0,171510,4016,208,2161310,0.00925718,2.18675E-06,24923.11328
2238,762,3323481.5,761,702,6110,0.851973,6110,274,XBGX03-01,5,8,7,17,29,35,57,45,34,33,8,0,0,0,0,0,0,0,0,233,30244,15605,43328,2677,12,2201591.415,17141,102822.9096,0,0,0,823326,0,0,0,0,0,0,0,201950,4084,702,820239,0.02090992,2.11094E-05,240592.7969
2239,762,3323481.5,761,703,6120,1.392748,6120,275,XBGX03-04,5,8,7,17,29,35,58,47,46,45,8,0,0,0,0,0,0,0,0,233,10954,32237,10984,20230,12,3599010.678,17153,104755.8496,0,0,0,1877720,0,0,0,0,0,0,0,180220,4085,703,1870540,0.043975782,7.56849E-05,862574.8125
2240,762,3323481.5,761,893,6100,3.305693,6100,273,XBGX03-T1,5,8,7,17,29,35,58,47,46,45,8,0,0,0,0,0,0,0,0,233,25384,165,51,531,12,4404374.647,17983,103644.6633,1,0,179831,1425320,0,0,0,0,0,0,0,150521,4100,893,1419980,0.033936666,6.63549E-05,756263.125
2241,763,3300547,762,208,6120,1.392748,6120,275,XBGX03-04,5,8,7,17,29,35,58,47,46,45,8,0,0,0,0,0,0,0,0,233,10954,32237,10984,20230,12,3599010.678,17151,105096.4035,0,0,0,2169420,0,0,0,0,0,0,0,171510,4016,208,2161310,0.029045752,3.60589E-05,410963.2188
2242,763,3300547,762,209,6130,0.727681,6130,276,XBGX03-05,5,8,7,17,29,35,58,47,46,45,8,0,0,0,0,0,0,0,0,233,2581,15241,951,15653,12,1880409.999,17152,105874.0821,0,0,0,1880410,0,0,0,0,0,0,0,171520,4017,209,1873200,0.051048094,0.000146214,1666334.875
2243,763,3300547,762,489,6100,3.305693,6100,273,XBGX03-T1,5,8,7,17,29,35,58,47,46,45,8,0,0,0,0,0,0,0,0,233,25384,165,51,531,12,2416805.729,17984,105712.1928,0,0,0,2416810,0,0,0,0,0,0,0,171300,4050,489,2407390,0.04688237,3.51518E-05,400597.9688
2244,763,3300547,762,703,6120,1.392748,6120,275,XBGX03-04,5,8,7,17,29,35,58,47,46,45,8,0,0,0,0,0,0,0,0,233,10954,32237,10984,20230,12,3599010.678,17153,104755.8496,0,0,0,1877720,0,0,0,0,0,0,0,180220,4085,703,1870540,0.038428239,7.12853E-05,812410.9375
2245,763,3300547,762,1062,6200,3.264794,6200,283,BA401B-03,5,7,8,18,28,37,88,77,66,55,7,0,0,0,0,0,0,0,0,234,28575,293,174,348,14,8436592.242,18994,107407.9885,1,0,189941,663020,0,0,0,0,0,0,0,181011,5622,1062,660441,0.006383824,1.13808E-06,12969.59473
2246,763,3300547,762,1064,6200,3.264794,6200,283,BA401B-03,5,7,8,18,28,37,88,77,66,55,7,0,0,0,0,0,0,0,0,234,28575,293,174,348,14,8436592.242,18994,107407.9885,1,0,189943,232209,0,0,0,0,0,0,0,181014,5624,1064,231335,0.00298422,2.2538E-07,2568.670898
2247,764,3289035,763,203,6200,3.264794,6200,283,BA401B-03,5,7,8,18,28,37,88,77,66,55,7,0,0,0,0,0,0,0,0,234,28575,293,174,348,14,8436592.242,18999,109684.5716,0,0,0,4581530,0,0,0,0,0,0,0,189990,5511,203,4563720,0.020227682,1.42977E-05,162933.75
2248,764,3289035,763,215,6190,1.373579,6190,282,BA402A-01,5,7,8,18,28,37,78,67,56,45,7,0,0,0,0,0,0,0,0,234,10236,26795,15285,20961,14,3549477.937,18101,108154.3824,1,0,181013,540410,0,0,0,0,0,0,0,181013,5515,215,538329,0.031725676,4.59254E-05,523381.9688
2249,764,3289035,763,489,6100,3.305693,6100,273,XBGX03-T1,5,8,7,17,29,35,58,47,46,45,8,0,0,0,0,0,0,0,0,233,25384,165,51,531,12,2416805.729,17984,105712.1928,0,0,0,2416810,0,0,0,0,0,0,0,171300,4050,489,2407390,0.033457988,3.16408E-05,360596.9375
2250,764,3289035,763,783,6200,3.264794,6200,283,BA401B-03,5,7,8,18,28,37,88,77,66,55,7,0,0,0,0,0,0,0,0,234,28575,293,174,348,14,8436592.242,18994,107407.9885,1,0,189944,1799680,0,0,0,0,0,0,0,161430,5599,783,1792550,0.016751903,3.72529E-06,42454.41016
2251,764,3289035,763,1054,6190,1.373579,6190,282,BA402A-01,5,7,8,18,28,37,78,67,56,45,7,0,0,0,0,0,0,0,0,234,10236,26795,15285,20961,14,3549477.937,18101,108154.3824,1,0,181011,388802,0,0,0,0,0,0,0,120861,5614,1054,387288,0.036549744,3.42447E-05,390248.6563
2252,764,3289035,763,1055,6190,1.373579,6190,282,BA402A-01,5,7,8,18,28,37,78,67,56,45,7,0,0,0,0,0,0,0,0,234,10236,26795,15285,20961,14,3549477.937,18101,108154.3824,1,0,181012,271364,0,0,0,0,0,0,0,120863,5615,1055,270316,0.019266125,2.34544E-05,267292.4688
2253,764,3289035,763,1056,6190,1.373579,6190,282,BA402A-01,5,7,8,18,28,37,78,67,56,45,7,0,0,0,0,0,0,0,0,234,10236,26795,15285,20961,14,3549477.937,18101,108154.3824,1,0,181014,353892,0,0,0,0,0,0,0,120864,5616,1056,352534,0.020695107,1.44094E-05,164217.1406
2254,764,3289035,763,1059,6190,1.373579,6190,282,BA402A-01,5,7,8,18,28,37,78,67,56,45,7,0,0,0,0,0,0,0,0,234,10236,26795,15285,20961,14,3549477.937,18101,108154.3824,1,0,181017,638071,0,0,0,0,0,0,0,120853,5619,1059,635662,0.012926765,4.64171E-06,52901.40625
2255,764,3289035,763,1062,6200,3.264794,6200,283,BA401B-03,5,7,8,18,28,37,88,77,66,55,7,0,0,0,0,0,0,0,0,234,28575,293,174,348,14,8436592.242,18994,107407.9885,1,0,189941,663020,0,0,0,0,0,0,0,181011,5622,1062,660441,0.04621076,5.18635E-05,591033.8125
2256,764,3289035,763,1063,6200,3.264794,6200,283,BA401B-03,5,7,8,18,28,37,88,77,66,55,7,0,0,0,0,0,0,0,0,234,28575,293,174,348,14,8436592.242,18994,107407.9885,1,0,189942,714894,0,0,0,0,0,0,0,181012,5623,1063,712160,0.0427281,6.09607E-05,694747.9375
2257,764,3289035,763,1064,6200,3.264794,6200,283,BA401B-03,5,7,8,18,28,37,88,77,66,55,7,0,0,0,0,0,0,0,0,234,28575,293,174,348,14,8436592.242,18994,107407.9885,1,0,189943,232209,0,0,0,0,0,0,0,181014,5624,1064,231335,0.009166115,3.61912E-06,41247.13281
2258,765,3334623.5,764,202,6210,3.328886,6210,284,BA401B-02,5,7,8,18,32,36,88,77,66,55,7,0,0,0,0,0,0,0,0,235,23677,285,86,261,17,8602229.353,18993,110094.9419,0,0,0,8671780,0,0,0,0,0,0,0,189930,5510,202,8637220,0.0171555,9.61125E-06,109523.7734
2259,765,3334623.5,764,203,6200,3.264794,6200,283,BA401B-03,5,7,8,18,28,37,88,77,66,55,7,0,0,0,0,0,0,0,0,234,28575,293,174,348,14,8436592.242,18999,109684.5716,0,0,0,4581530,0,0,0,0,0,0,0,189990,5511,203,4563720,0.068601512,0.000214716,2446889.75
2260,765,3334623.5,764,1056,6190,1.373579,6190,282,BA402A-01,5,7,8,18,28,37,78,67,56,45,7,0,0,0,0,0,0,0,0,234,10236,26795,15285,20961,14,3549477.937,18101,108154.3824,1,0,181014,353892,0,0,0,0,0,0,0,120864,5616,1056,352534,0.020688945,1.58902E-05,181094.1094
2261,765,3334623.5,764,1060,6190,1.373579,6190,282,BA402A-01,5,7,8,18,28,37,78,67,56,45,7,0,0,0,0,0,0,0,0,234,10236,26795,15285,20961,14,3549477.937,18101,108154.3824,1,0,181018,995493,0,0,0,0,0,0,0,120842,5620,1060,991673,0.03959924,5.27818E-05,601515.375
2262,766,3288853,765,201,6260,0.950772,6260,289,BA401C-02,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,10463,8,52,8,17,1208029.445,18025,111753.7362,0,0,0,788753,0,0,0,0,0,0,0,180250,5509,201,785614,0.022323209,2.60957E-05,297363.6875
2263,766,3288853,765,202,6210,3.328886,6210,284,BA401B-02,5,7,8,18,32,36,88,77,66,55,7,0,0,0,0,0,0,0,0,235,23677,285,86,261,17,8602229.353,18993,110094.9419,0,0,0,8671780,0,0,0,0,0,0,0,189930,5510,202,8637220,0.064967173,0.000147663,1682718.625
2264,766,3288853,765,203,6200,3.264794,6200,283,BA401B-03,5,7,8,18,28,37,88,77,66,55,7,0,0,0,0,0,0,0,0,234,28575,293,174,348,14,8436592.242,18999,109684.5716,0,0,0,4581530,0,0,0,0,0,0,0,189990,5511,203,4563720,0.042629375,7.90209E-05,900505.5
2265,766,3288853,765,737,6260,0.950772,6260,289,BA401C-02,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,10463,8,52,8,17,2122605.599,18026,112001.1068,0,0,0,758556,0,0,0,0,0,0,0,162442,5592,737,755588,0.03186942,3.60105E-05,410363.9375
2266,767,3288763.25,766,201,6260,0.950772,6260,289,BA401C-02,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,10463,8,52,8,17,1208029.445,18025,111753.7362,0,0,0,788753,0,0,0,0,0,0,0,180250,5509,201,785614,0.012377678,8.13603E-06,92710.11719
2267,767,3288763.25,766,213,6220,0.557307,6220,285,BA401C-07,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,8544,1559,94,157,17,1440140.323,18151,112473.6918,0,0,0,1440140,0,0,0,0,0,0,0,181510,5513,213,1434610,0.011783945,2.55182E-06,29079.73633
2268,767,3288763.25,766,234,6230,0.603981,6230,286,BA401C-08,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,8775,7624,0,3184,17,1560752.705,18083,113840.6066,0,0,0,1560750,0,0,0,0,0,0,0,180830,5523,234,1554740,0.012647475,2.13645E-06,24346.0293
2269,767,3288763.25,766,236,6280,0.685569,6280,291,BA401C-06,5,7,8,18,32,36,67,56,45,34,7,0,0,0,0,0,0,0,500,235,11027,21316,231,9751,17,1771586.643,18082,113959.3053,0,0,0,1771590,0,0,0,0,0,0,0,180820,5525,236,1764610,0.033787379,6.44289E-05,734197.1875
2270,767,3288763.25,766,239,6370,0.362628,6370,300,BA401C-05,5,7,8,18,32,36,67,56,45,34,7,0,0,0,0,0,0,0,0,235,12116,5800,63,319,17,937071.9765,18081,113979.7012,0,0,0,937072,0,0,0,0,0,0,0,180810,5528,239,933319,0.016462764,1.67135E-05,190446.1094
2271,767,3288763.25,766,604,6260,0.950772,6260,289,BA401C-02,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,10463,8,52,8,17,2122605.599,18036,112777.5675,0,0,0,1364050,0,0,0,0,0,0,0,181720,5584,604,1358690,0.044240682,0.000120167,1369358
2272,767,3288763.25,766,700,6260,0.950772,6260,289,BA401C-02,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,10463,8,52,8,17,820198.3173,18035,113258.2513,0,0,0,820198,0,0,0,0,0,0,0,130240,5590,700,816907,0.022040865,2.5427E-05,289736.875
2273,767,3288763.25,766,737,6260,0.950772,6260,289,BA401C-02,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,10463,8,52,8,17,2122605.599,18026,112001.1068,0,0,0,758556,0,0,0,0,0,0,0,162442,5592,737,755588,0.029639526,2.93218E-05,334141.125
2274,767,3288763.25,766,741,6260,0.950772,6260,289,BA401C-02,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,10463,8,52,8,17,1208029.445,18034,112497.8725,0,0,0,419277,0,0,0,0,0,0,0,171140,5596,741,417603,0.017730257,1.92877E-05,219781.7813
2275,768,3334349.5,767,236,6280,0.685569,6280,291,BA401C-06,5,7,8,18,32,36,67,56,45,34,7,0,0,0,0,0,0,0,500,235,11027,21316,231,9751,17,1771586.643,18082,113959.3053,0,0,0,1771590,0,0,0,0,0,0,0,180820,5525,236,1764610,0.037209726,8.56854E-05,976413.8125
2276,768,3334349.5,767,239,6370,0.362628,6370,300,BA401C-05,5,7,8,18,32,36,67,56,45,34,7,0,0,0,0,0,0,0,0,235,12116,5800,63,319,17,937071.9765,18081,113979.7012,0,0,0,937072,0,0,0,0,0,0,0,180810,5528,239,933319,0.023015596,3.23784E-05,368943.2813
2277,768,3334349.5,767,240,6290,1.351336,6290,292,BA401F-02,5,7,8,18,32,36,67,56,45,34,7,0,0,0,0,0,0,0,500,235,23798,21007,10349,7796,17,3492002.369,18091,115822.8228,0,0,0,3492000,0,0,0,0,0,0,0,180910,5529,240,3478150,0.044535424,0.000102067,1163074.375
2278,768,3334349.5,767,375,6360,0.876834,6360,299,BA401D-04,5,7,8,18,32,36,67,55,44,33,7,0,0,0,0,0,0,0,0,235,25112,17335,19967,5477,17,1340742.721,18062,114810.7656,0,0,0,1340740,0,0,0,0,0,0,0,180620,5559,375,1335300,0.022173821,2.59671E-05,295885.2813
2279,768,3334349.5,767,701,6360,0.876834,6360,299,BA401D-04,5,7,8,18,32,36,67,55,44,33,7,0,0,0,0,0,0,0,0,235,25112,17335,19967,5477,17,925098.0594,18063,115402.3203,0,0,0,925098,0,0,0,0,0,0,0,181860,5591,701,921380,0.027270857,4.65158E-05,530028.625
2280,769,3288584.25,768,240,6290,1.351336,6290,292,BA401F-02,5,7,8,18,32,36,67,56,45,34,7,0,0,0,0,0,0,0,500,235,23798,21007,10349,7796,17,3492002.369,18091,115822.8228,0,0,0,3492000,0,0,0,0,0,0,0,180910,5529,240,3478150,0.05286766,0.000166181,1893604.875
2281,769,3288584.25,768,355,6310,1.133068,6310,294,BA401F-01,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,11662,15094,347,11760,17,1504308.4,18054,116993.4239,0,0,0,1504310,0,0,0,0,0,0,0,180540,5555,355,1498190,0.029528938,2.56728E-05,292527.5938
2282,769,3288584.25,768,374,6300,0.497974,6300,293,BA401F-03,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,3360,55,0,83,17,1286823.126,18092,117238.3262,0,0,0,1286820,0,0,0,0,0,0,0,180920,5558,374,1281680,0.041151081,8.65925E-05,986690.5625
2283,769,3288584.25,768,380,6240,0.966506,6240,287,BA401F-05,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,6624,10852,0,12057,17,4072943.413,18093,116281.0334,0,0,0,4072940,0,0,0,0,0,0,0,180930,5562,380,4057130,0.011009498,3.64892E-06,41580.22656
2284,769,3288584.25,768,598,6310,1.133068,6310,294,BA401F-01,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,11662,15094,347,11760,17,1226813.099,18053,118134.6863,0,0,0,1226810,0,0,0,0,0,0,0,182210,5578,598,1221860,0.004654491,6.03497E-07,6876.456543
2285,769,3288584.25,768,701,6360,0.876834,6360,299,BA401D-04,5,7,8,18,32,36,67,55,44,33,7,0,0,0,0,0,0,0,0,235,25112,17335,19967,5477,17,925098.0594,18063,115402.3203,0,0,0,925098,0,0,0,0,0,0,0,181860,5591,701,921380,0.011546392,5.90645E-06,67299.54688
2286,770,3334169.25,769,350,6320,1.518357,6320,295,BA401E-03,5,7,8,18,32,36,88,77,66,55,7,0,0,0,0,0,0,0,0,235,23005,8398,18586,19223,17,3568154.494,18052,119420.5493,0,0,0,3568150,0,0,0,0,0,0,0,180520,5554,350,3553300,0.020967579,1.51042E-05,172097.8438
2287,770,3334169.25,769,354,7190,2.398298,7190,372,LG103-T4,6,7,9,19,37,40,88,77,66,55,7,0,0,0,0,0,0,0,0,237,35849,1274,41,1973,23,5326347.09,19992,119910.7243,0,0,0,5326350,0,0,0,0,0,0,0,199920,5009,354,5305710,0.012136356,8.87178E-06,101092.8438
2288,770,3334169.25,769,355,6310,1.133068,6310,294,BA401F-01,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,11662,15094,347,11760,17,1504308.4,18054,116993.4239,0,0,0,1504310,0,0,0,0,0,0,0,180540,5555,355,1498190,0.01375944,8.08015E-06,92065.26563
2289,770,3334169.25,769,373,6250,2.599781,6250,288,BA401F-04,5,7,8,18,32,36,88,77,66,55,7,0,0,0,0,0,0,0,0,235,13116,5807,0,4070,17,5849101.694,18998,118184.7179,0,0,0,5849100,0,0,0,0,0,0,0,189980,5557,373,5826360,0.051666715,7.33417E-05,835685.5625
2290,770,3334169.25,769,374,6300,0.497974,6300,293,BA401F-03,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,3360,55,0,83,17,1286823.126,18092,117238.3262,0,0,0,1286820,0,0,0,0,0,0,0,180920,5558,374,1281680,0.025229029,2.64663E-05,301578.4375
2291,770,3334169.25,769,380,6240,0.966506,6240,287,BA401F-05,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,6624,10852,0,12057,17,4072943.413,18093,116281.0334,0,0,0,4072940,0,0,0,0,0,0,0,180930,5562,380,4057130,0.020005985,2.01948E-05,230120.5781
2292,770,3334169.25,769,598,6310,1.133068,6310,294,BA401F-01,5,7,8,18,32,36,68,57,46,35,7,0,0,0,0,0,0,0,0,235,11662,15094,347,11760,17,1226813.099,18053,118134.6863,0,0,0,1226810,0,0,0,0,0,0,0,182210,5578,598,1221860,0.038928258,0.000104379,1189320
2293,770,3334169.25,769,744,7300,0.91801,7300,383,LG103-01,6,7,9,19,37,40,77,66,55,44,7,0,0,0,0,0,0,0,0,237,13483,9449,20435,8078,23,1129379.244,19021,119281.1911,0,0,0,700406,0,0,0,0,0,0,0,180230,5080,744,697578,0.028627426,3.61763E-05,412207.8125
