OBJECTID,FID_sz_1066,ID,AREA,ZONE,TAZ,SNAME,SECT6,SECT8,SECT12,SECT_T,SECT24,SECT50,CLASS2001,CLASS2010,CLASS2020,CLASS2030,HSSECT,DISTRICT,INCCLASS,EMPINC,INCCLASS05,INCCLASS30,EMPINC05,EMPINC30,TOURE,HKSZ,POP2005,POP2030,EMP2005,EMP2030,SECT29,mianji,CODE,_,_1,New_CODE,new_CODE_A,Area_A,codeA,code1112,code_1112,newTAZcode,TAZ_code,newCODE,code2,newCODE1,newTAZ_No,ORIG_ID,NewArea,FID_GRID_TAZ_50_100,grid_id,Grid_Area,Shape_Length,Shape_Area,segArea
3665,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1353,1353,830685.2019,0.009125119,4.92001E-06,56106.77344
3666,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1354,1354,830674.538,0.01574676,3.23431E-06,36884.66406
3667,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1452,1452,830647.2051,0.031594392,5.07318E-05,578517.4375
3668,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1453,1453,830636.509,0.034983481,6.66026E-05,759493.8125
3669,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1454,1454,830625.847,0.033471762,7.23013E-05,824465.875
3670,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1455,1455,830615.219,0.028319381,3.25941E-05,371668.6875
3671,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1456,1456,830604.6252,0.010385075,4.32717E-06,49341.50391
3672,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1552,1552,830598.4932,0.030468887,6.09431E-05,694922.4375
3673,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1553,1553,830587.799,0.03416,7.28416E-05,830587.8125
3674,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1554,1554,830577.1389,0.034160001,7.28416E-05,830577.1875
3675,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1555,1555,830566.5129,0.032279117,5.52126E-05,629554.3125
3676,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1556,1556,830555.921,0.022313221,2.17266E-05,247734.2969
3677,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1557,1557,830545.3631,0.000338118,4.94059E-09,56.33379364
3678,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1652,1652,830549.7643,0.006451042,1.48215E-06,16900.05859
3679,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1653,1653,830539.072,0.029738037,4.83766E-05,551589.75
3680,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1654,1654,830528.4138,0.025536144,3.25846E-05,371527.875
3681,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1655,1655,830517.7897,0.009261886,3.08508E-06,35176.39453
3682,426,4070,2.722152,4070,152,YT101-T1-01,4,5,4,14,23,24,87,76,65,54,5,0,0,0,0,0,0,0,0,223,43899,0,111,0,4,7034279.019,14991,131762.3517,0,0,0,7034280,0,0,0,0,0,0,0,149910,2515,426,7011140,1753,1753,830490.328,0.001470612,8.73782E-08,996.2553101
3683,427,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14993,132893.6062,0,0,0,3217650,0,0,0,0,0,0,0,149930,2516,427,3206680,1555,1555,830566.5129,0.018029638,1.7629E-05,201009.0156
3684,427,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14993,132893.6062,0,0,0,3217650,0,0,0,0,0,0,0,149930,2516,427,3206680,1556,1556,830555.921,0.024490132,3.04352E-05,347026.625
3685,427,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14993,132893.6062,0,0,0,3217650,0,0,0,0,0,0,0,149930,2516,427,3206680,1653,1653,830539.072,0.009394517,4.67246E-06,53273.78516
3686,427,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14993,132893.6062,0,0,0,3217650,0,0,0,0,0,0,0,149930,2516,427,3206680,1654,1654,830528.4138,0.027996824,4.0257E-05,459000.5938
3687,427,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14993,132893.6062,0,0,0,3217650,0,0,0,0,0,0,0,149930,2516,427,3206680,1655,1655,830517.7897,0.031836372,5.74495E-05,655022
3688,427,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14993,132893.6062,0,0,0,3217650,0,0,0,0,0,0,0,149930,2516,427,3206680,1656,1656,830507.1997,0.007682773,2.80963E-06,32034.98047
3689,427,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14993,132893.6062,0,0,0,3217650,0,0,0,0,0,0,0,149930,2516,427,3206680,1753,1753,830490.328,0.003253799,3.94781E-07,4501.129883
3690,427,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14993,132893.6062,0,0,0,3217650,0,0,0,0,0,0,0,149930,2516,427,3206680,1754,1754,830479.6717,0.030712382,5.35637E-05,610687.1875
3691,427,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14993,132893.6062,0,0,0,3217650,0,0,0,0,0,0,0,149930,2516,427,3206680,1755,1755,830469.0495,0.033836272,4.56898E-05,520908.6563
3692,427,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14993,132893.6062,0,0,0,3217650,0,0,0,0,0,0,0,149930,2516,427,3206680,1756,1756,830458.4614,0.003871199,6.78061E-07,7730.418457
3693,427,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14993,132893.6062,0,0,0,3217650,0,0,0,0,0,0,0,149930,2516,427,3206680,1854,1854,830430.9126,0.014114832,1.14507E-05,130545.25
3694,427,4090,1.711273,4090,154,YT102-T2-01,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,11935,1184,0,405,4,4422097.448,14993,132893.6062,0,0,0,3217650,0,0,0,0,0,0,0,149930,2516,427,3206680,1855,1855,830420.2923,0.019052822,1.62224E-05,184942.8438
3695,428,7500,1.439094,7500,403,LG104-10,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,11482,10,17989,15,24,3718771.27,19201,132082.5392,0,0,0,3718770,0,0,0,0,0,0,0,192010,5042,428,3705450,1853,1853,830441.567,0.002579199,3.22249E-07,3673.720215
3696,428,7500,1.439094,7500,403,LG104-10,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,11482,10,17989,15,24,3718771.27,19201,132082.5392,0,0,0,3718770,0,0,0,0,0,0,0,192010,5042,428,3705450,1854,1854,830430.9126,0.020326665,1.89233E-05,215732.4531
3697,428,7500,1.439094,7500,403,LG104-10,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,11482,10,17989,15,24,3718771.27,19201,132082.5392,0,0,0,3718770,0,0,0,0,0,0,0,192010,5042,428,3705450,1952,1952,830403.4754,0.001559324,8.16832E-08,931.1656494
3698,428,7500,1.439094,7500,403,LG104-10,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,11482,10,17989,15,24,3718771.27,19201,132082.5392,0,0,0,3718770,0,0,0,0,0,0,0,192010,5042,428,3705450,1953,1953,830392.7889,0.029675551,3.46064E-05,394511.0625
3699,428,7500,1.439094,7500,403,LG104-10,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,11482,10,17989,15,24,3718771.27,19201,132082.5392,0,0,0,3718770,0,0,0,0,0,0,0,192010,5042,428,3705450,1954,1954,830382.1364,0.033523139,7.21672E-05,822694.625
3700,428,7500,1.439094,7500,403,LG104-10,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,11482,10,17989,15,24,3718771.27,19201,132082.5392,0,0,0,3718770,0,0,0,0,0,0,0,192010,5042,428,3705450,1955,1955,830371.518,0.015178445,6.63072E-06,75587.32031
3701,428,7500,1.439094,7500,403,LG104-10,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,11482,10,17989,15,24,3718771.27,19201,132082.5392,0,0,0,3718770,0,0,0,0,0,0,0,192010,5042,428,3705450,2052,2052,830354.6785,0.007232377,2.6253E-06,29927.61914
3702,428,7500,1.439094,7500,403,LG104-10,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,11482,10,17989,15,24,3718771.27,19201,132082.5392,0,0,0,3718770,0,0,0,0,0,0,0,192010,5042,428,3705450,2053,2053,830343.9938,0.03123719,5.54627E-05,632235.25
3703,428,7500,1.439094,7500,403,LG104-10,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,11482,10,17989,15,24,3718771.27,19201,132082.5392,0,0,0,3718770,0,0,0,0,0,0,0,192010,5042,428,3705450,2054,2054,830333.3433,0.033926172,7.27612E-05,829415.875
3704,428,7500,1.439094,7500,403,LG104-10,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,11482,10,17989,15,24,3718771.27,19201,132082.5392,0,0,0,3718770,0,0,0,0,0,0,0,192010,5042,428,3705450,2055,2055,830322.7268,0.020331956,1.94791E-05,222045.6719
3705,428,7500,1.439094,7500,403,LG104-10,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,11482,10,17989,15,24,3718771.27,19201,132082.5392,0,0,0,3718770,0,0,0,0,0,0,0,192010,5042,428,3705450,2153,2153,830295.1818,0.016091532,1.38331E-05,157679.5156
3706,428,7500,1.439094,7500,403,LG104-10,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,11482,10,17989,15,24,3718771.27,19201,132082.5392,0,0,0,3718770,0,0,0,0,0,0,0,192010,5042,428,3705450,2154,2154,830284.5331,0.024088314,2.81625E-05,321012.7813
3707,429,4140,0.960988,4140,159,YT102-01-20,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,7847,17176,16680,25197,4,1277192.759,14022,133891.9165,0,0,0,1277190,0,0,0,0,0,0,0,140220,2517,429,1272640,1855,1855,830420.2923,0.013834773,1.11254E-05,126830.9375
3708,429,4140,0.960988,4140,159,YT102-01-20,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,7847,17176,16680,25197,4,1277192.759,14022,133891.9165,0,0,0,1277190,0,0,0,0,0,0,0,140220,2517,429,1272640,1856,1856,830409.7061,0.015609865,1.32846E-05,151444.0469
3709,429,4140,0.960988,4140,159,YT102-01-20,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,7847,17176,16680,25197,4,1277192.759,14022,133891.9165,0,0,0,1277190,0,0,0,0,0,0,0,140220,2517,429,1272640,1955,1955,830371.518,0.021510901,2.07269E-05,236278.6875
3710,429,4140,0.960988,4140,159,YT102-01-20,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,7847,17176,16680,25197,4,1277192.759,14022,133891.9165,0,0,0,1277190,0,0,0,0,0,0,0,140220,2517,429,1272640,1956,1956,830360.9337,0.031685344,6.34755E-05,723591.1875
3711,429,4140,0.960988,4140,159,YT102-01-20,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,7847,17176,16680,25197,4,1277192.759,14022,133891.9165,0,0,0,1277190,0,0,0,0,0,0,0,140220,2517,429,1272640,1957,1957,830350.3835,0.007509911,1.34478E-06,15329.53516
3712,429,4140,0.960988,4140,159,YT102-01-20,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,7847,17176,16680,25197,4,1277192.759,14022,133891.9165,0,0,0,1277190,0,0,0,0,0,0,0,140220,2517,429,1272640,2055,2055,830322.7268,0.00531003,4.0007E-07,4560.518555
3713,429,4140,0.960988,4140,159,YT102-01-20,4,5,4,14,23,25,78,67,56,45,5,0,0,0,0,0,0,0,0,224,7847,17176,16680,25197,4,1277192.759,14022,133891.9165,0,0,0,1277190,0,0,0,0,0,0,0,140220,2517,429,1272640,2056,2056,830312.1444,0.010776746,1.28138E-06,14606.30469
3714,430,7470,1.623634,7470,400,LG104-06,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,23393,40871,79800,24177,24,1190908.279,19196,133987.1788,0,0,0,1190910,0,0,0,0,0,0,0,191960,5043,430,1186280,2455,2455,830127.3916,0.022322109,2.56989E-05,292870.375
3715,430,7470,1.623634,7470,400,LG104-06,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,23393,40871,79800,24177,24,1190908.279,19196,133987.1788,0,0,0,1190910,0,0,0,0,0,0,0,191960,5043,430,1186280,2456,2456,830116.8168,0.025750988,4.17864E-05,476203.8125
3716,430,7470,1.623634,7470,400,LG104-06,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,23393,40871,79800,24177,24,1190908.279,19196,133987.1788,0,0,0,1190910,0,0,0,0,0,0,0,191960,5043,430,1186280,2555,2555,830078.5153,0.013154585,6.29391E-06,71724.35938
3717,430,7470,1.623634,7470,400,LG104-06,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,23393,40871,79800,24177,24,1190908.279,19196,133987.1788,0,0,0,1190910,0,0,0,0,0,0,0,191960,5043,430,1186280,2556,2556,830067.9424,0.023853018,3.03173E-05,345484.4688
3718,431,7480,1.280269,7480,401,LG104-08,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,18808,21985,28083,14796,24,1675491.278,19192,132054.3333,0,0,0,1675490,0,0,0,0,0,0,0,191920,5044,431,1669250,2153,2153,830295.1818,0.005706232,1.42983E-06,16297.62793
3719,431,7480,1.280269,7480,401,LG104-08,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,18808,21985,28083,14796,24,1675491.278,19192,132054.3333,0,0,0,1675490,0,0,0,0,0,0,0,191920,5044,431,1669250,2154,2154,830284.5331,0.012150696,7.07094E-06,80597.02344
3720,431,7480,1.280269,7480,401,LG104-08,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,18808,21985,28083,14796,24,1675491.278,19192,132054.3333,0,0,0,1675490,0,0,0,0,0,0,0,191920,5044,431,1669250,2253,2253,830246.3527,0.025212316,3.55228E-05,404885.6875
3721,431,7480,1.280269,7480,401,LG104-08,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,18808,21985,28083,14796,24,1675491.278,19192,132054.3333,0,0,0,1675490,0,0,0,0,0,0,0,191920,5044,431,1669250,2254,2254,830235.7059,0.03014753,5.98256E-05,681880.625
3722,431,7480,1.280269,7480,401,LG104-08,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,18808,21985,28083,14796,24,1675491.278,19192,132054.3333,0,0,0,1675490,0,0,0,0,0,0,0,191920,5044,431,1669250,2353,2353,830197.5065,0.017158851,1.37373E-05,156571.5156
3723,431,7480,1.280269,7480,401,LG104-08,6,6,9,19,38,41,78,67,56,45,6,0,0,0,0,0,0,0,0,238,18808,21985,28083,14796,24,1675491.278,19192,132054.3333,0,0,0,1675490,0,0,0,0,0,0,0,191920,5044,431,1669250,2354,2354,830186.8617,0.022507632,2.88671E-05,329007.3125
3724,432,7440,1.050174,7440,397,LG104-07,6,6,9,19,38,41,78,56,45,34,6,0,0,0,0,0,0,0,0,238,24385,38388,476,7771,24,1429520.149,19182,130454.0893,0,0,0,1477100,0,0,0,0,0,0,0,191820,5045,432,1471540,2251,2251,830267.7483,0.004741633,7.43085E-07,8469.615234
3725,432,7440,1.050174,7440,397,LG104-07,6,6,9,19,38,41,78,56,45,34,6,0,0,0,0,0,0,0,0,238,24385,38388,476,7771,24,1429520.149,19182,130454.0893,0,0,0,1477100,0,0,0,0,0,0,0,191820,5045,432,1471540,2252,2252,830257.0334,0.00406518,5.11659E-07,5831.813965
3726,432,7440,1.050174,7440,397,LG104-07,6,6,9,19,38,41,78,56,45,34,6,0,0,0,0,0,0,0,0,238,24385,38388,476,7771,24,1429520.149,19182,130454.0893,0,0,0,1477100,0,0,0,0,0,0,0,191820,5045,432,1471540,2351,2351,830218.8983,0.024674157,3.10016E-05,353345.875
3727,432,7440,1.050174,7440,397,LG104-07,6,6,9,19,38,41,78,56,45,34,6,0,0,0,0,0,0,0,0,238,24385,38388,476,7771,24,1429520.149,19182,130454.0893,0,0,0,1477100,0,0,0,0,0,0,0,191820,5045,432,1471540,2352,2352,830208.1854,0.032788904,6.44978E-05,735110.125
3728,432,7440,1.050174,7440,397,LG104-07,6,6,9,19,38,41,78,56,45,34,6,0,0,0,0,0,0,0,0,238,24385,38388,476,7771,24,1429520.149,19182,130454.0893,0,0,0,1477100,0,0,0,0,0,0,0,191820,5045,432,1471540,2353,2353,830197.5065,0.017673629,1.2579E-05,143367.3125
3729,432,7440,1.050174,7440,397,LG104-07,6,6,9,19,38,41,78,56,45,34,6,0,0,0,0,0,0,0,0,238,24385,38388,476,7771,24,1429520.149,19182,130454.0893,0,0,0,1477100,0,0,0,0,0,0,0,191820,5045,432,1471540,2452,2452,830159.3203,0.021963104,1.92198E-05,219045.3594
3730,432,7440,1.050174,7440,397,LG104-07,6,6,9,19,38,41,78,56,45,34,6,0,0,0,0,0,0,0,0,238,24385,38388,476,7771,24,1429520.149,19182,130454.0893,0,0,0,1477100,0,0,0,0,0,0,0,191820,5045,432,1471540,2453,2453,830148.6434,0.005134327,5.59128E-07,6372.372559
3731,433,1340,0.722409,1340,34,LH006-01-25,1,1,1,1,1,6,68,47,36,25,1,0,0,0,0,0,0,0,0,206,11330,21284,35,1431,1,982611.9578,11163,127287.964,0,0,0,982612,0,0,0,0,0,0,0,111630,1534,433,979463,1448,1448,830690.3306,0.020820869,2.21411E-05,252496.0781
3732,433,1340,0.722409,1340,34,LH006-01-25,1,1,1,1,1,6,68,47,36,25,1,0,0,0,0,0,0,0,0,206,11330,21284,35,1431,1,982611.9578,11163,127287.964,0,0,0,982612,0,0,0,0,0,0,0,111630,1534,433,979463,1449,1449,830679.498,0.026569433,3.77843E-05,430884.2188
3733,433,1340,0.722409,1340,34,LH006-01-25,1,1,1,1,1,6,68,47,36,25,1,0,0,0,0,0,0,0,0,206,11330,21284,35,1431,1,982611.9578,11163,127287.964,0,0,0,982612,0,0,0,0,0,0,0,111630,1534,433,979463,1450,1450,830668.6996,0.001913315,1.2388E-07,1412.71582
3734,433,1340,0.722409,1340,34,LH006-01-25,1,1,1,1,1,6,68,47,36,25,1,0,0,0,0,0,0,0,0,206,11330,21284,35,1431,1,982611.9578,11163,127287.964,0,0,0,982612,0,0,0,0,0,0,0,111630,1534,433,979463,1548,1548,830641.611,0.017537154,1.63552E-05,186506.7344
3735,433,1340,0.722409,1340,34,LH006-01-25,1,1,1,1,1,6,68,47,36,25,1,0,0,0,0,0,0,0,0,206,11330,21284,35,1431,1,982611.9578,11163,127287.964,0,0,0,982612,0,0,0,0,0,0,0,111630,1534,433,979463,1549,1549,830630.7804,0.015413813,9.48502E-06,108162.6797
3736,434,7360,0.300787,7360,389,LG104-09,6,6,9,19,38,41,77,56,45,34,6,0,0,0,0,0,0,0,0,238,9997,5106,220,12347,24,777266.1399,19172,128519.1343,1,0,191722,589025,0,0,0,0,0,0,0,191722,5046,434,586834,2250,2250,830278.4971,0.013102614,7.91584E-06,90226.63281
3737,434,7360,0.300787,7360,389,LG104-09,6,6,9,19,38,41,77,56,45,34,6,0,0,0,0,0,0,0,0,238,9997,5106,220,12347,24,777266.1399,19172,128519.1343,1,0,191722,589025,0,0,0,0,0,0,0,191722,5046,434,586834,2349,2349,830240.4263,0.001502492,9.20852E-08,1049.568115
3738,434,7360,0.300787,7360,389,LG104-09,6,6,9,19,38,41,77,56,45,34,6,0,0,0,0,0,0,0,0,238,9997,5106,220,12347,24,777266.1399,19172,128519.1343,1,0,191722,589025,0,0,0,0,0,0,0,191722,5046,434,586834,2350,2350,830229.6453,0.025262868,4.13631E-05,471449.0625
3739,434,7360,0.300787,7360,389,LG104-09,6,6,9,19,38,41,77,56,45,34,6,0,0,0,0,0,0,0,0,238,9997,5106,220,12347,24,777266.1399,19172,128519.1343,1,0,191722,589025,0,0,0,0,0,0,0,191722,5046,434,586834,2351,2351,830218.8983,0.00681145,2.11528E-06,24109.56641
3740,435,7430,0.380875,7430,396,LG104-07,6,6,9,19,38,41,77,55,44,33,6,0,0,0,0,0,0,0,0,238,15424,22452,18341,3205,24,984223.7009,19181,129857.0356,1,0,191811,618947,0,0,0,0,0,0,0,191811,5047,435,616619,2350,2350,830229.6453,0.015046892,1.21975E-05,139020.9063
3741,435,7430,0.380875,7430,396,LG104-07,6,6,9,19,38,41,77,55,44,33,6,0,0,0,0,0,0,0,0,238,15424,22452,18341,3205,24,984223.7009,19181,129857.0356,1,0,191811,618947,0,0,0,0,0,0,0,191811,5047,435,616619,2351,2351,830218.8983,0.023260851,3.01893E-05,344082.5938
3742,435,7430,0.380875,7430,396,LG104-07,6,6,9,19,38,41,77,55,44,33,6,0,0,0,0,0,0,0,0,238,15424,22452,18341,3205,24,984223.7009,19181,129857.0356,1,0,191811,618947,0,0,0,0,0,0,0,191811,5047,435,616619,2450,2450,830180.7763,0.003885133,4.49347E-07,5121.334473
3743,435,7430,0.380875,7430,396,LG104-07,6,6,9,19,38,41,77,55,44,33,6,0,0,0,0,0,0,0,0,238,15424,22452,18341,3205,24,984223.7009,19181,129857.0356,1,0,191811,618947,0,0,0,0,0,0,0,191811,5047,435,616619,2451,2451,830170.0313,0.017808627,1.12656E-05,128394.4688
3744,436,4130,0.549845,4130,158,YT102-01-20,4,5,4,14,23,25,67,56,45,34,5,0,0,0,0,0,0,0,0,224,8602,16191,7337,5177,4,1420857.355,14024,134741.8125,0,0,0,1420860,0,0,0,0,0,0,0,140240,2518,436,1415910,1656,1656,830507.1997,0.006995438,2.59731E-06,29612.57031
3745,436,4130,0.549845,4130,158,YT102-01-20,4,5,4,14,23,25,67,56,45,34,5,0,0,0,0,0,0,0,0,224,8602,16191,7337,5177,4,1420857.355,14024,134741.8125,0,0,0,1420860,0,0,0,0,0,0,0,140240,2518,436,1415910,1657,1657,830496.6437,0.003633309,5.64094E-07,6431.319336
3746,436,4130,0.549845,4130,158,YT102-01-20,4,5,4,14,23,25,67,56,45,34,5,0,0,0,0,0,0,0,0,224,8602,16191,7337,5177,4,1420857.355,14024,134741.8125,0,0,0,1420860,0,0,0,0,0,0,0,140240,2518,436,1415910,1756,1756,830458.4614,0.024786497,3.60007E-05,410440.4688
3747,436,4130,0.549845,4130,158,YT102-01-20,4,5,4,14,23,25,67,56,45,34,5,0,0,0,0,0,0,0,0,224,8602,16191,7337,5177,4,1420857.355,14024,134741.8125,0,0,0,1420860,0,0,0,0,0,0,0,140240,2518,436,1415910,1757,1757,830447.9073,0.028155839,3.78519E-05,431538.8125
3748,436,4130,0.549845,4130,158,YT102-01-20,4,5,4,14,23,25,67,56,45,34,5,0,0,0,0,0,0,0,0,224,8602,16191,7337,5177,4,1420857.355,14024,134741.8125,0,0,0,1420860,0,0,0,0,0,0,0,140240,2518,436,1415910,1856,1856,830409.7061,0.006469817,1.79545E-06,20468.96484
3749,436,4130,0.549845,4130,158,YT102-01-20,4,5,4,14,23,25,67,56,45,34,5,0,0,0,0,0,0,0,0,224,8602,16191,7337,5177,4,1420857.355,14024,134741.8125,0,0,0,1420860,0,0,0,0,0,0,0,140240,2518,436,1415910,1857,1857,830399.1539,0.02598606,4.15322E-05,473473.8438
